Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
18;2280;1800.70591831207;10;329.496;True;2280;43.19141;600.8492;87.72319;4824150
19;2280;1886.91653701067;10;330.4833;True;2280;45.3374;629.8859;76.50783;2945585
20;2280;1853.59598999023;10;319.7761;True;2280;49.65381;631.8037;15.90989;4099955
21;2280;2048.55728759766;9;320.496;True;2280;41.23669;623.1223;88.19497;1.291289E+07
22;2280;1790.93064881563;9;320.496;True;2280;41.37634;619.1817;75.77251;9426756
23;2280;1822.04427421093;9;308.6323;True;2280;44.95313;630.6;98.4081;2281603
24;2280;1745.70854917765;10;327.8204;True;2280;41.44849;614.7816;79.91123;1.456842E+07
25;2280;1866.99998912811;9;281.5681;True;2280;46.54211;625.979;66.38808;1293184
26;2280;1752.97116980553;10;337.1617;True;2280;49.16663;628.8575;21.22764;1.436799E+07
27;2280;1908.06879882812;10;331.1985;True;2280;43.00415;682.532;60.65836;9474967
28;2280;1842.21756591797;10;331.1985;True;2280;50.19214;652.3174;54.62944;3282452
29;2280;1979.26368408203;10;357.1027;True;2280;42.57397;608.2689;85.37255;768399.4
30;2280;1963.73376464844;10;329.496;True;2280;43.6665;585.5918;87.89881;9524641
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1863.9111328125;418.361853706837;10;420.8719;False;1863.911;45.46093;557.7444;-2.559368;13190.17
2;1610.63024902344;997.692670440674;10;389.9733;False;1610.63;42.66736;484.0724;3.765659;346591.3
3;1692.43151855469;1228.26884558201;10;389.9733;False;1692.432;42.87733;480.6819;-7.508273;45575.79
4;2280;1257.38330393136;10;420.3591;True;2280;44.92725;629.4162;99.25505;8636208
5;2205.66723632813;1275.8439561367;10;403.1541;False;2205.667;46.37192;629.9615;18.00228;846319.1
6;2280;1413.114478302;9;392.0744;True;2280;45.44012;711.4786;56.82063;5010012
7;2280;1510.35033216476;10;427.2466;True;2280;45.44183;629.7953;74.48245;1.029943E+07
8;2280;1677.66036987305;10;424.5036;True;2280;48.82788;712.9813;43.31243;4798006
9;2280;1431.62439090014;9;408.9807;True;2280;49.86957;663.6584;-9.850835;688070.7
10;2280;1679.35964660645;10;412.571;True;2280;44.77496;641.239;58.19068;1797328
11;2280;1667.21763305664;10;415.8564;True;2280;44.62842;645.9011;81.11009;1.445597E+07
12;2280;1525.13562602997;10;418.5994;True;2280;45.09137;630.8018;51.5364;1.212467E+07
13;2280;1564.69437103271;10;396.7686;True;2280;45.69751;646.3502;41.575;538412.1
14;2280;1539.60825414658;10;427.2466;True;2280;46.7218;652.1555;57.55523;7173667
15;2280;1447.00095040798;10;427.2466;True;2280;44.87463;647.6485;72.00249;4870697
16;2280;1631.25924682617;10;451.161;True;2280;40.48865;635.1839;109.2578;2339648
17;2280;1614.43047676086;9;420.6396;True;2280;46.66699;621.0494;61.44636;3210115
18;2280;1639.34364814758;10;425.1152;True;2280;43.31311;596.9236;72.53104;6022040
19;2280;1824.49275512695;10;427.5687;True;2280;54.46436;650.532;17.66826;4268805
20;2280;1759.19987945557;9;419.1484;True;2280;43.09265;660.527;107.892;1.124271E+07
21;2280;1831.41885986328;10;406.9676;True;2280;50.55212;661.169;33.23244;1.532242E+07
22;2280;1918.95754394531;10;427.5687;True;2280;44.69299;640.7825;98.22892;8409483
23;2280;1886.33165664673;10;409.4386;True;2280;39.53979;673.2109;97.81078;1.458825E+07
24;2280;1871.1116569519;10;384.7313;True;2280;58.2793;652.7542;8.66726;2227655
25;2280;1758.95693035126;10;430.9792;True;2280;43.50623;598.277;92.60433;1.1325E+07
26;2280;1628.75503089428;10;387.8696;True;2280;43.8833;644.456;92.89999;1.738543E+07
27;2280;1849.26186037064;10;438.019;True;2280;43.97302;641.3331;79.40769;1967215
28;2280;1782.39346160889;10;397.7281;True;2280;46.91553;654.0827;98.69143;425956.8
29;2280;1936.69144420624;10;399.4445;True;2280;41.81958;688.2477;104.9912;27160.09
30;2280;1806.95990600586;10;438.5331;True;2280;45.44458;619.8817;57.60896;2.437619E+07
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1453.00915527344;543.659885123372;10;229.6643;False;1453.009;41.41858;422.736;-14.88253;675797.8
2;1419.13940429688;619.680904877186;9;308.4933;False;1419.139;43.41315;413.4014;-10.72917;11497.67
3;1454.88562011719;878.459702390432;9;353.7417;False;1454.886;42.59761;416.9386;-32.26011;190710.7
4;2280;1042.13678661585;9;355.4255;True;2280;46.39372;657.5261;72.57771;1093686
5;2163.49291992188;985.889941269159;9;355.3927;False;2163.493;52.90994;675.5847;21.78153;32175.54
6;2119.54760742188;1178.45434961319;9;355.3927;False;2119.548;48.92969;664.219;-36.3966;30389.82
7;1900.56188964844;1006.66423264742;8;356.8398;False;1900.562;49.23813;597.2317;-0.7893507;54576.08
8;2280;1603.87538146973;9;355.3927;True;2280;52.82739;692.9628;72.27907;3838405
9;2249.85717773438;1483.97385396957;9;355.4255;False;2249.857;57.78003;701.35;-50.81123;850066.6
10;2280;1429.90682220459;9;375.9385;True;2280;42.22949;684.2472;224.2486;4117949
11;2280;1374.64987792969;9;356.361;True;2280;39.7066;650.0673;214.4493;2.466713E+07
12;2280;1529.59703979492;9;359.8828;True;2280;43.05054;660.9789;140.2716;1.960917E+07
13;2280;1645.48223114014;9;409.1575;True;2280;41.84259;672.1272;204.8762;1.433884E+07
14;2280;1889.3883605957;9;396.7625;True;2280;44.09637;693.0413;158.2874;1.777571E+07
15;2280;1642.88412475586;9;396.7625;True;2280;42.18323;671.5454;119.836;8001719
16;2280;1854.08932800293;9;405.769;True;2280;41.06262;692.5538;226.3418;1.711567E+07
17;2280;1592.47573394775;9;396.7625;True;2280;43.59644;709.7835;99.83275;2.366517E+07
18;2280;1778.85655212402;9;396.7625;True;2280;55.14124;683.0803;132.8997;2.601107E+07
19;2252.13330078125;1765.23709869385;9;401.1985;False;2252.133;55.41626;689.7008;-30.84136;355296.5
20;2280;1829.06672363281;9;405.769;True;2280;58.8606;679.0541;-14.16547;1629481
21;2280;1736.28948360682;8;414.1092;True;2280;41.59375;678.9247;165.2045;1.877424E+07
22;2280;1590.17021207809;8;390.6794;True;2280;43.61633;703.1286;133.7782;1.152704E+07
23;2280;1738.70974020958;8;363.3822;True;2280;42.91003;662.7831;191.7715;1012940
24;2280;1697.18880712986;9;395.1571;True;2280;49.79102;708.9276;61.13327;9508525
25;2280;1659.59162445068;9;395.1571;True;2280;45.74438;673.7815;41.54361;1.54535E+07
26;2280;1712.80424804688;9;362.1263;True;2280;39.70569;635.2754;258.8195;1.384038E+07
27;2280;1891.36178894043;9;399.647;True;2280;43.10022;662.4276;154.466;1.4681E+07
28;2280;1802.89010009766;8;372.7786;True;2280;45.32397;677.0154;142.9036;1.492052E+07
29;2280;1597.20531386137;9;389.7023;True;2280;40.18481;710.3165;220.4215;1223283
30;2280;1869.98256759644;9;392.7061;True;2280;41.61499;686.7748;121.6982;2.329282E+07
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1415.18994140625;311.950495699048;10;299.7433;False;1415.19;42.02618;424.256;70.43069;205734.7
2;1495.59033203125;543.98731842041;10;304.3284;False;1495.59;61.18359;472.3611;6.073572;468649.4
3;1988.408203125;963.913925981522;10;233.4427;False;1988.408;51.77765;611.9651;-17.13704;460989.8
4;2119.33471679688;1208.59306197166;10;252.2403;False;2119.335;50.21472;669.4968;-8.92037;103256.4
5;2118.98364257813;1621.45832824707;10;260.7161;False;2118.984;53.05746;663.1179;-47.17682;50238.32
6;2280;1185.46137728691;10;246.5277;True;2280;43.88779;647.6261;173.0377;3242877
7;2280;1462.02856514454;10;254.6279;True;2280;54.07599;718.4445;-18.85303;896619.2
8;2203.23779296875;1388.63457115889;10;241.1623;False;2203.238;53.96252;608.9496;-35.10871;1146708
9;2161.42065429688;1402.77077832818;10;248.409;False;2161.421;50.1015;619.7316;42.5738;207865.6
10;2280;1434.99085175991;10;241.1623;True;2280;51.42389;657.4053;18.72217;1527875
11;2280;1697.54535160661;10;241.1623;True;2280;44.90405;687.4045;146.1876;1.627681E+07
12;2280;1666.77197265625;10;233.4427;True;2280;48.94244;682.9649;45.49672;1.382268E+07
13;2280;1645.52891235352;10;246.7353;True;2280;47.27222;615.2726;68.39727;1.878694E+07
14;2280;1746.77466787696;10;241.1623;True;2280;52.73499;651.1069;3.955115;6148907
15;2207.82739257813;1716.41733398438;10;246.7353;False;2207.827;53.22571;641.8947;-77.75565;103994.8
16;2247.59155273438;1567.37418934107;10;241.1623;False;2247.592;58.80298;702.3467;-90.50746;1243567
17;2280;1726.96224975586;10;228.6151;True;2280;43.23279;658.0821;144.5938;1969179
18;2280;1580.57846069336;10;224.79;True;2280;48.07288;669.4683;61.44135;9415563
19;2280;1506.13373305798;9;225.5936;True;2280;46.8949;661.9338;83.77245;2.816516E+07
20;2280;1766.72780151367;10;244.8818;True;2280;44.80029;693.3911;102.4402;2.017919E+07
21;2280;1462.84945477843;10;224.79;True;2280;46.06372;674.7272;25.88094;2.167587E+07
22;2280;1449.92471046448;10;244.8818;True;2280;45.67212;664.9985;215.7878;1.714427E+07
23;2280;1559.46741429567;10;224.79;True;2280;46.23547;678.2307;95.72848;1.639453E+07
24;2280;1387.2226441741;10;244.8818;True;2280;45.92554;680.0446;102.0572;1.420085E+07
25;2280;1471.22904773951;10;278.5671;True;2280;44.87402;685.8229;72.07572;2.120365E+07
26;2280;1386.6561964035;10;258.6832;True;2280;47.56067;698.7853;92.53162;8689726
27;2280;1663.29207463264;10;265.0286;True;2280;44.73682;685.7339;192.6199;2.575251E+07
28;2280;1702.89039916992;10;244.8818;True;2280;44.83154;688.4058;132.4195;2.143704E+07
29;2280;1780.61772460938;10;244.8818;True;2280;45.35913;679.0246;174.9299;5527425
30;2280;1839.62045898438;10;258.6832;True;2280;43.38672;651.9186;127.715;1.818248E+07
#
