Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
12;2280;1603.02874831557;8;287.9388;True;2280;41.74792;621.3969;114.2782;5527139
13;2280;1290.51166343689;8;326.7637;True;2280;42.72778;667.0532;102.1494;5484459
14;1940.39953613281;1537.71328725815;9;328.1549;False;1940.4;42.94348;580.3558;23.03753;122524.7
15;2280;1540.25476695895;8;336.7686;True;2280;44.02722;704.6163;99.43192;2.697153E+07
16;2280;1513.51085166931;8;342.1815;True;2280;48.35938;643.6032;46.7739;9334020
17;2280;1590.1447614193;8;326.7637;True;2280;46.39075;664.0524;48.90585;4195202
18;2280;1656.94624500275;8;317.3495;True;2280;46.58289;664.9542;4.067744;9985268
19;2280;1560.95620803833;8;353.6665;True;2280;43.52405;649.0399;98.85795;1.385631E+07
20;2280;1564.38731442094;8;313.0527;True;2280;47.48486;671.3962;68.45151;5538210
21;2280;1715.51659374237;8;323.5459;True;2280;43.2052;597.4427;83.81653;1.636395E+07
22;2280;1505.49952907562;9;330.5712;True;2280;45.62549;675.1036;66.51596;1.868859E+07
23;2280;1486.13845291138;8;351.644;True;2280;43.09338;600.9822;78.12875;840873.9
24;2280;1471.97925224304;9;364.0346;True;2280;48.11108;635.2015;47.17229;1.602277E+07
25;2280;1771.64802570343;8;351.644;True;2280;43.48633;607.1583;85.48962;5931119
26;2280;1572.53707455397;9;366.0093;True;2280;43.52734;596.3885;57.18584;1.61296E+07
27;2280;1770.78920040131;9;366.0093;True;2280;41.5022;628.7043;100.7844;2.045228E+07
28;2280;1504.95106689185;9;366.0093;True;2280;43.21558;652.3824;102.3474;1.53933E+07
29;2280;1517.94429280758;8;374.2502;True;2280;48.3916;596.3921;22.83272;7063932
30;2280;1895.06806030273;8;355.4011;True;2280;41.14258;699.3222;84.11034;7146823
#
