Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
18;2238,23754882813;1698,23024291992;10;354,7589;True;2280;39,32629;723,0676;702,499;1,525014E+07
19;2167,11572265625;1250,00009784698;10;300,5087;True;2280;47,24841;714,3636;348,6973;8839879
20;2229,34326171875;1544,26916828156;9;330,14;True;2280;42,25537;729,5172;592,7904;1233425
21;2207,18188476563;1535,00814590454;9;327,043;True;2280;43,24524;721,0548;450,8679;2,448808E+07
22;2240,55004882813;1663,98097103834;10;300,5087;True;2280;42,01575;734,8113;641,5568;1,035966E+07
23;2242,06787109375;1669,21348266602;10;292,8889;True;2280;42,14612;736,1616;532,5019;1,287888E+07
24;2203,31958007813;1657,24666824341;10;296,433;True;2280;42,8114;717,2219;543,4861;179304,7
25;2221,65991210938;1559,13235826492;9;291,653;True;2280;42,47302;726,0951;430,8001;4500732
26;2228,55517578125;1543,97355823517;9;327,043;True;2280;42,30432;729,2697;608,4964;1,40897E+07
27;2242,40893554688;1843,4369140625;9;327,043;True;2280;42,03003;735,8995;535,7371;2,162708E+07
28;2206,51391601563;1235,77052958608;10;331,8166;True;2280;44,73853;726,4909;122,1101;1,77783E+07
29;2239,8291015625;1829,96983032227;10;294,7056;True;2280;42,28809;735,4698;502,3105;3330310
30;2206,873046875;1705,55277501047;10;293,7059;True;2280;45,45679;729,4836;443,4059;1,730557E+07
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1013,70233154297;183,06414784044;10;291,4927;False;1327,115;29,51433;383,0314;723,1093;497580,6
2;2209,63842773438;1095,26966228485;10;291,4927;True;2280;42,98232;721,397;466,1235;4499149
3;2182,52758789063;1085,97208557129;9;256,6953;True;2280;51,04155;737,6769;300,8894;5156683
4;2163,70556640625;842,231613826752;10;271,0257;True;2280;44,41791;701,4617;374,1082;8301164
5;2137,435546875;1092,15555171967;9;244,9608;True;2280;41,59369;675,8841;654,6954;1775352
6;2201,12963867188;1082,18299918175;10;291,4927;True;2280;40,02179;705,1567;623,1701;1,785996E+07
7;2213,15454101563;1323,71325807571;9;244,9608;True;2280;42,65762;722,0878;500,5579;1,942134E+07
8;2180,275390625;1217,54956792593;9;249,2663;True;2280;45,87738;716,3428;511,2228;1,471769E+07
9;2176,61376953125;1331,94657257497;9;254,6467;True;2280;46,31793;716,0218;443,4875;1,088609E+07
10;2207,80053710938;1511,79553260803;10;285,2402;True;2280;45,59808;730,5485;311,9311;2146285
11;2208,63061523438;1080,33073139191;9;254,6467;True;2280;45,50525;730,6486;415,8287;4142215
12;2213,49340820313;1642,32800513506;9;254,6467;True;2280;45,50275;733,3403;321,8814;1,650394E+07
13;2186,08642578125;1258,58813989162;9;254,6467;True;2280;46,18683;720,7746;296,8494;789801,1
14;2236,7734375;1575,39384307861;9;254,6467;True;2280;42,03064;732,7711;502,7046;5037146
15;2224,0087890625;1180,4949689284;9;280,0711;True;2280;42,4502;727,3112;268,9423;9448359
16;2161,89306640625;1175,50518279076;9;280,0711;True;2280;41,14087;687,7107;546,9181;1,106347E+07
17;2168,75805664063;1155,90297737122;9;274,3105;True;2280;41,47314;692,8167;582,0236;1,403772E+07
18;2227,04931640625;1326,4309753418;10;287,1168;True;2280;42,24365;728,1972;442,5035;2,408448E+07
19;2224,99755859375;1536,89066848755;9;275,1462;True;2280;39,56848;716,6539;582,691;520310,4
20;2252,23754882813;1597,24492206573;9;284,3406;True;2280;39,04675;729,7582;569,2483;1,475371E+07
21;2214,833984375;1593,144921875;10;282,3152;True;2280;42,60754;722,826;456,6065;9232236
22;2229,0673828125;1620,35168027878;10;300,5279;True;2280;42,22681;729,2529;382,277;1,921013E+07
23;2202,50927734375;1671,02931623459;10;300,5279;True;2280;42,82458;716,8229;412,9723;1,767915E+07
24;2201,62255859375;1584,57532444;10;291,5698;True;2280;43,24072;717,9487;433,9767;1,477467E+07
25;2224,26293945313;1332,25966091156;10;273,3571;True;2280;42,63501;728,1711;451,7514;5323524
26;2246,65234375;1370,20989363194;10;273,3571;True;2280;41,78601;737,308;620,2988;6390760
27;2226,75634765625;1568,09988309145;10;301,3105;True;2280;42,20544;727,8859;439,6173;6521773
28;2240,65405273438;1391,74081813097;10;291,5698;True;2280;41,99194;734,7765;340,1834;2146534
29;2213,21069335938;1355,38810338974;9;278,9982;True;2280;42,6792;722,2029;536,3878;1,961921E+07
30;2167,29296875;1551,26341552734;10;301,3637;True;2280;40,79224;689,3548;602,2308;7408534
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1650,43969726563;371,150154147483;9;354,325;False;2026,651;50,0181;661,0588;50,58625;545846,1
2;1672,32470703125;672,044468826056;9;353,3081;False;2077,06;51,788;668,8981;-99,09091;132478
3;1670,60620117188;1107,72186357975;9;279,6949;False;2126,018;57,8369;680,5874;51,76616;668985,6
4;1697,14074707031;961,495848274231;9;290,6938;False;2006,663;36,48148;638,8032;406,0978;1328213
5;1771,48474121094;874,232431185246;9;279,6949;False;2163,948;50,46991;699,5528;58,69705;298302,9
6;1680,93884277344;1082,03135464191;9;279,6949;False;2074,814;50,52805;669,2831;40,44431;349109,2
7;1648,345703125;1114,70703372955;9;275,3694;False;2073,46;54,42407;666,628;-56,66177;91630,05
8;1702,11303710938;1271,84086761475;9;275,3694;False;2080,369;47,30756;667,2879;64,80151;103142,6
9;2182,28735351563;1205,35700259209;9;279,6949;True;2280;46,25409;718,9256;436,2444;1,657948E+07
10;1787,00756835938;1387,67779846191;9;279,6949;False;2204,517;52,33319;706,4073;-1,107058;140436
11;2203,64575195313;1289,46901521683;9;288,2372;True;2280;45,78522;728,9679;259,1031;1,599231E+07
12;2159,43823242188;1296,85624008179;9;288,2372;True;2280;52,12128;729,0484;194,8523;2,754693E+07
13;2176,32495117188;1436,3598367691;9;288,2372;True;2280;40,58813;693,5789;565,064;9611898
14;2220,76879882813;1521,52160339355;9;283,9971;True;2280;44,99634;735,4128;427,2054;2,221575E+07
15;2215,81298828125;1469,24169197083;9;325,507;True;2280;42,89783;724,4987;420,6143;2,253189E+07
16;2238,17333984375;1312,43242912292;9;288,2372;True;2280;42,03064;733,5488;514,7503;1,386135E+07
17;2250,34106445313;1551,52791080475;9;278,3508;True;2280;39,02246;728,6102;643,2491;2893046
18;2215,720703125;1676,75532836914;9;314,2953;True;2280;39,71692;712,0773;569,5571;9150367
19;2215,50341796875;1556,74398155212;9;309,6391;True;2280;39,85364;712,4883;484,8784;2,388546E+07
20;2242,63208007813;1640,76333340406;9;318,8331;True;2280;41,93591;735,6575;554,1594;5200974
21;2227,72241210938;1734,94338130951;9;254,433;True;2280;43,52332;733,5476;206,7143;8154631
22;2216,02416992188;1459,06469380856;9;296,7079;True;2280;43,56824;727,2233;318,6228;9080348
23;2239,70727539063;1698,65902070999;9;314,2953;True;2280;41,90576;733,9154;542,9557;1,424409E+07
24;2236,35693359375;1752,35969848633;9;303,2274;True;2280;42,10901;732,8444;444,8083;9170587
25;2233,9599609375;1666,56121749878;9;303,2274;True;2280;42,32507;732,3531;204,3255;1,858153E+07
26;2257,62231445313;1833,12395324707;9;303,2274;True;2280;39,06543;732,8224;664,3868;5316787
27;2239,87866210938;1608,45968461037;9;286,2141;True;2280;42,03369;734,5081;548,4874;1,308467E+07
28;2223,65893554688;1786,44818611145;9;286,2141;True;2280;39,67651;716,3303;622,373;2,314316E+07
29;2226,17944335938;1657,70415592194;9;294,388;True;2280;39,83105;718,3315;549,2925;1,63891E+07
30;2183,431640625;1647,4096862793;9;294,388;True;2280;46,39233;720,0989;230,7565;1,556564E+07
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1328,00756835938;312,660200595856;9;350,3669;False;1651,608;42,89722;537,5806;128,8469;226724,1
2;1465,08911132813;796,042540061474;9;350,3669;False;1814,865;45,85234;588,9497;87,05628;287981,4
3;1863,19982910156;635,107851648331;8;292,4477;False;2206,861;42,93794;711,6785;149,1888;229493
4;1699,77551269531;817,300634765625;10;235,1689;False;2078,423;48,5184;671,1307;46,09692;174386,6
5;1788,60278320313;946,433848524094;10;250,8014;False;2162,036;47,45224;697,7524;198,0401;647373,6
6;2167,57568359375;707,754809255898;9;304,5038;True;2280;47,68051;716,2996;420,0764;1155836
7;1872,77209472656;846,471727135032;9;333,8532;False;2248,381;47,15375;724,1644;64,53742;256673,2
8;2213,75805664063;1247,05659440868;9;336,4967;True;2280;42,49957;721,8084;572,9526;1,930906E+07
9;2234,62426757813;1624,52259960175;9;336,4967;True;2280;42,13348;731,977;450,5579;633071,9
10;2236,19702148438;1535,068887043;9;354,0969;True;2280;42,02222;732,4182;487,8646;1,308409E+07
11;2234,4794921875;1459,54486823678;9;336,4967;True;2280;42,10449;731,7838;384,7434;1,489724E+07
12;2196,04174804688;1705,57532348633;9;327,658;True;2280;45,64758;724,2082;419,9037;1,086427E+07
13;2211,54516601563;1536,57656793594;9;327,658;True;2280;42,60522;720,9899;406,9106;1,251006E+07
14;2245,36010742188;1815,26365966797;9;308,0441;True;2280;39,25586;726,7507;611,4308;2397802
15;2250,67065429688;1692,84967880249;9;327,658;True;2280;41,73242;739,332;614,5272;1,53993E+07
16;2229,08911132813;1830,92938232422;9;335,3229;True;2280;42,33704;729,6935;577,7257;1,606426E+07
17;2212,97216796875;1698,09591369629;9;335,3229;True;2280;43,06299;723,5628;372,1913;1,690851E+07
18;2224,1005859375;1854,76370773315;9;341,08;True;2280;42,47131;727,4444;470,7707;9014001
19;2211,54565429688;1665,64340820313;8;296,4328;True;2280;42,77002;721,631;480,1498;6555216
20;2227,2041015625;1446,38064194322;9;331,4298;True;2280;42,15015;727,9196;508,7282;1400269
21;2213,6669921875;1679,78643188477;9;330,2387;True;2280;45,15186;732,0723;459,2724;2903158
22;2208,16918945313;1494,25309457779;9;329,838;True;2280;42,61389;719,148;611,8303;2173685
23;2204,00927734375;1590,7255820781;9;303,5276;True;2280;40,13025;707,1783;580,0837;2,336588E+07
24;2213,99194335938;1245,44000871181;9;349,9511;True;2280;40,1239;712,6996;591,4791;2944890
25;2246,79077148438;1409,025035882;9;303,5276;True;2280;39,19946;727,3261;678,7666;7723073
26;2230,69555664063;1690,35360783339;9;293,8263;True;2280;42,15405;729,8744;508,5676;5500596
27;2180,98217773438;1381,36598291397;9;309,4245;True;2280;41,61646;700,1652;665,5093;6114933
28;2251,19677734375;1573,47406499982;10;344,8247;True;2280;39,02954;729,1131;698,0555;2,099284E+07
29;2227,25903320313;1795,18245849609;9;337,7936;True;2280;39,98438;719,5276;536,0978;2,477711E+07
30;2218,06884765625;1729,47828369141;9;309,4245;True;2280;42,39087;723,7805;512,7145;2,770658E+07
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1641,44543457031;285,088589238282;9;400,56;False;1988,639;46,06674;649,1429;58,29136;935223,9
2;1648,66967773438;582,136540292203;8;380,7923;False;2036,255;49,16552;654,6258;-10,78962;521854,6
3;1428,38220214844;575,468185466528;7;375,8286;False;1775,992;45,57574;576,1198;31,80202;319514
4;2186,6005859375;1070,51922609806;10;350,8276;True;2280;48,64172;730,607;125,8739;8607981
5;1694,92358398438;787,411524057388;7;377,196;False;2093,096;51,92596;678,4261;-63,59497;147755,5
6;2163,98950195313;958,219972535968;10;310,3554;True;2280;51,74216;730,1026;278,9398;714927,1
7;2185,70336914063;1032,04069032669;10;310,3554;True;2280;48,72446;730,4303;144,7431;1,873065E+07
8;2217,77001953125;1079,30437776744;10;311,5051;True;2280;39,82092;713,6202;554,8682;2,503923E+07
9;2216,02734375;1350,80730810165;10;311,2966;True;2280;42,52551;723,1699;491,2566;2723099
10;2207,18798828125;1322,55414037704;10;310,3554;True;2280;46,10919;732,1958;320,682;1,585179E+07
11;2217,11791992188;1409,71960258484;10;311,5544;True;2280;42,57422;723,9653;394,5813;2,490356E+07
12;2228,81909179688;1187,98609557152;10;311,5544;True;2280;42,17938;728,9304;559,4223;4507939
13;2213,98681640625;1497,24931945801;10;311,5544;True;2280;40,33813;713,5298;475,7665;2,16968E+07
14;2228,5400390625;1744,78230285645;10;311,5544;True;2280;42,18579;728,8004;484,3185;1,458306E+07
15;2242,07299804688;1319,12358083725;10;291,3278;True;2280;39,29773;725,0873;671,1078;3,38018E+07
16;2225,4296875;1579,40953674316;10;291,3278;True;2280;43,0293;730,3527;299,638;1,446833E+07
17;2232,27978515625;1504,57243127227;9;304,1656;True;2280;42,0968;730,5319;365,6152;2,108153E+07
18;2208,3291015625;1632,47017097473;9;304,1656;True;2280;45,24536;729,4703;471,5441;3,069977E+07
19;2200,19409179688;1480,5335723877;10;313,1656;True;2280;46,38464;729,3815;48,91669;5188147
20;2257,29077148438;1637,06248168945;9;304,1656;True;2280;38,96362;732,2422;661,5877;1588294
21;2229,33056640625;1734,53362121582;9;304,1656;True;2280;39,54236;718,9595;552,0949;3888883
22;2253,02368164063;1667,73973693848;9;304,1656;True;2280;41,69397;740,4897;407,7027;6596426
23;2221,35009765625;1683,49034423828;9;304,1656;True;2280;42,44324;725,8071;534,9584;1,941295E+07
24;2255,81005859375;1776,35852661133;9;286,6336;True;2280;39,01892;731,6347;624,1011;2,441539E+07
25;2183,2802734375;1569,7555015564;9;304,1656;True;2280;40,88953;698,6149;506,2575;2,90972E+07
26;2240,85864257813;1479,37801208496;9;304,1656;True;2280;39,28223;724,3524;665,2025;3,0744E+07
27;2235,56982421875;1600,92518243194;9;304,1656;True;2280;42,02332;732,0739;552,2067;2,591969E+07
28;2230,10888671875;1607,739868927;9;304,1656;True;2280;39,4812;719,1541;577,8553;6020196
29;2202,78247070313;1632,60378723145;9;296,356;True;2280;45,38989;726,9509;353,3109;1,947755E+07
30;2243,10620117188;1550,93728744984;9;296,356;True;2280;41,86084;735,629;582,0508;1,950953E+07
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;936,649108886719;164,202915302292;8;328,9276;False;1222,194;36,61295;391,1456;110,894;63378,71
2;1658,71801757813;524,54012247324;8;328,9276;False;1990,678;42,70187;645,2;41,47544;170190,2
3;2246,10180664063;690,233862769604;9;318,3756;True;2280;39,37828;727,6387;622,1052;1,353521E+07
4;2179,33203125;1324,24950458109;9;313,2914;True;2280;48,56354;726,265;439,7771;1,160339E+07
5;2138,09692382813;1199,28003890812;10;329,3062;True;2280;41,51007;675,9264;520,0115;3035270
6;2235,83227539063;1295,75210437775;10;329,3062;True;2280;42,02554;732,2283;447,2996;1,785144E+07
7;2250,93286132813;1501,8801656374;8;296,8555;True;2280;39,034;728,9838;624,7607;3979055
8;2218,85473632813;1631,39895629883;10;289,5729;True;2280;42,39044;724,2155;473,9049;7311970
9;2254,97802734375;1339,03817235231;10;359,7803;True;2280;38,96082;730,9465;698,6028;1,639969E+07
10;2206,84375;1375,32321594954;10;313,6164;True;2280;40,24579;709,2024;549,508;6818566
11;2231,88208007813;1719,8615240097;10;312,3266;True;2280;39,4278;719,9315;596,985;3599862
12;2234,67846679688;1843,63078489304;10;307,3991;True;2280;39,39105;721,3421;629,0477;7380216
13;2239,59765625;1659,45105295181;10;327,5971;True;2280;39,40009;724,1102;624,5638;1,064059E+07
14;2224,00610351563;1832,07849273682;10;329,3062;True;2280;42,37927;727,0339;538,8204;1,998714E+07
15;2208,767578125;1743,02053221513;10;356,3809;True;2280;45,35388;730,136;350,0945;1,141341E+07
16;2233,25268554688;1586,12997193336;10;356,3809;True;2280;42,11963;731,1612;445,7992;1,986025E+07
17;2247,61010742188;1793,17194824219;9;303,7776;True;2280;39,17395;727,6821;570,1704;1,745152E+07
18;2232,13623046875;1630,64842605591;9;330,8523;True;2280;42,14685;730,6467;487,6931;3460464
19;2229,48706054688;1339,70191809535;9;303,7776;True;2280;42,28918;729,7285;499,1045;1,643822E+07
20;2251,37036132813;1464,54587823898;9;303,7776;True;2280;39,05444;729,3063;693,4858;2,193419E+07
21;2204,140625;1437,24986505508;9;303,7776;True;2280;46,96118;733,8161;35,37196;7118376
22;2204,40209960938;1546,7461233139;8;340,91;True;2280;42,70203;717,3979;542,1251;7915874
23;2208,14013671875;1543,63890825808;9;304,8529;True;2280;39,93555;708,7161;621,6426;8831335
24;2207,6806640625;1506,50878264457;10;298,5736;True;2280;42,7959;719,5845;339,4584;6133624
25;2179,21752929688;1419,99906597137;10;294,3849;True;2280;43,49719;706,4988;440,2864;1,440671E+07
26;2227,73876953125;1378,06051940918;8;294,2078;True;2280;42,35461;729,0118;374,2374;1,055712E+07
27;2215,32250976563;1577,45561828613;8;294,2078;True;2280;45,07983;732,7119;419,8006;1,575944E+07
28;2233,23583984375;1420,24717017412;8;294,2078;True;2280;42,19873;731,4595;389,9448;1,742971E+07
29;2213,1640625;1547,30442810059;8;293,7821;True;2280;43,23267;724,3293;229,4133;6946029
30;2250,76513671875;1468,75887957066;8;294,2078;True;2280;39,00903;728,7936;631,1898;2765540
#
