Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1455.01354980469;393.840912740678;9;319.0147;False;1455.014;41.16921;427.1242;-18.99553;311039.5
2;2032.56604003906;709.332693749666;9;255.5244;False;2032.566;47.92604;557.9642;-2.47368;160415.3
3;1611.00134277344;861.533624517918;9;255.5244;False;1611.001;41.13783;464.364;-7.848187;138428.2
4;2280;1115.83985433578;9;317.9948;True;2280;45.20671;682.3467;62.85835;1.269127E+07
5;2033.03063964844;1020.50366070271;9;329.537;False;2033.031;67.08936;568.7563;-8.741231;226957.1
6;2159.5087890625;1010.43039895296;9;324.0421;False;2159.509;50.14526;664.6061;6.223831;718589.2
7;2280;1184.31674861908;9;324.0421;True;2280;40.78195;702.2818;82.49091;2.268611E+07
8;2280;787.797721090168;9;290.1731;True;2280;42.9032;597.1495;101.5651;1.94617E+07
9;2280;1166.199665007;8;284.5395;True;2280;53.29865;637.1752;14.6229;483642.7
10;2280;1624.42409038544;8;276.6053;True;2280;43.10876;606.267;65.93163;6974348
11;2280;1357.00208964348;8;333.559;True;2280;41.24042;579.2527;87.43439;1.224996E+07
12;2280;1280.5322144866;8;285.4132;True;2280;39.59229;601.7845;86.16573;6916997
13;2280;1702.51452988386;8;373.2742;True;2280;46.6698;663.3432;24.25535;5780630
14;2280;1455.49626239538;8;328.1291;True;2280;46.16833;613.6582;64.34608;3933509
15;2280;1823.61529769897;8;332.8861;True;2280;44.30676;589.4991;52.73643;1.05258E+07
16;2280;1051.57275037915;8;349.4222;True;2280;43.19604;610.5898;99.11945;9911346
17;2280;1594.53231749535;8;325.2447;True;2280;48.77075;621.5275;-9.117168;9945994
18;2280;1695.4301451683;8;321.6583;True;2280;42.89636;599.4262;68.97545;1.972389E+07
19;2280;1346.54971496165;8;308.8065;True;2280;42.96216;607.7074;97.75476;7250681
20;2280;1426.17726241648;8;319.4236;True;2280;48.54822;635.8956;57.80334;1.365268E+07
21;2280;1953.38004951477;8;326.3723;True;2280;44.41284;598.0988;55.1829;6250456
22;2280;1400.8496753715;7;306.0808;True;2280;41.58838;679.6221;107.7458;2.084317E+07
23;2280;1487.98295049667;8;365.7306;True;2280;41.94153;618.5762;100.3555;1.22688E+07
24;2280;1767.75627231598;8;301.4954;True;2280;41.28369;608.7405;82.69032;2.060017E+07
25;2280;954.179877465963;9;296.4227;True;2280;41.70032;613.978;69.10347;8752480
26;2280;1426.11585441828;7;317.2305;True;2280;47.19519;659.915;52.62403;703210.9
27;2280;1343.81278532743;7;317.2305;True;2280;39.37695;582.5291;97.3208;1.264952E+07
28;2280;1718.98202896118;8;337.9159;True;2280;44.05835;705.4902;59.23035;1.264907E+07
29;2280;1524.80994793773;8;298.4159;True;2280;43.70459;723.8364;59.04448;1.940772E+07
30;2280;1712.0012265712;10;253.471;True;2280;41.12842;633.207;79.66083;2.189067E+07
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2202.408203125;373.404011258483;9;350.5047;False;2202.408;53.0701;672.1827;-51.35098;802054
2;1304.78271484375;468.454511427879;10;332.4416;False;1304.783;45.34155;381.8701;31.35176;46342.16
3;1535.36853027344;725.627836865187;10;332.4416;False;1535.369;51.17451;421.4464;-18.79915;7811.841
4;1456.69921875;757.321011948585;9;343.4733;False;1456.699;49.1033;437.362;-28.62925;21024.23
5;1774.20886230469;957.869347584248;9;321.8074;False;1774.209;55.04251;541.4164;-20.33425;427296.3
6;2162.84790039063;876.022563004494;10;314.0369;False;2162.848;48.71658;604.9024;-53.71316;26454.66
7;2073.08349609375;1032.79538941383;10;303.1479;False;2073.083;51.56317;639.0308;-2.970122;243058.5
8;2280;1199.28597106934;9;315.593;True;2280;48.77509;634.1001;55.85581;8503683
9;1943.78674316406;1466.48542785645;9;315.593;False;1943.787;45.08972;556.795;-6.315271;113923.8
10;2280;1215.05020692348;9;315.593;True;2280;40.74066;630.6981;79.82193;8009832
11;2280;1479.79485931396;8;338.6671;True;2280;54.94269;634.6191;74.4203;7589017
12;2280;1086.86078691483;10;358.935;True;2280;48.83643;637.9276;52.62808;3223643
13;2280;1206.95888018608;10;353.0231;True;2280;50.24622;620.8433;50.07692;1.450478E+07
14;2280;1489.02356325388;10;309.7565;True;2280;49.46484;622.5932;43.62766;1.309773E+07
15;2280;1684.87399902344;10;357.1771;True;2280;38.73218;608.5593;104.5683;9001032
16;2280;1406.14451828003;10;347.0494;True;2280;48.68689;625.7711;55.95023;1.084114E+07
17;2280;1336.04923046529;10;352.7829;True;2280;41.00415;624.6749;77.78394;1.372316E+07
18;2280;1323.74657819867;10;312.7192;True;2280;53.91602;658.6813;10.78049;4719281
19;2280;1380.31354008913;9;338.4642;True;2280;44.89209;637.8456;96.98135;4256763
20;2280;1304.40605494976;10;322.7509;True;2280;40.67969;640.7035;86.65311;5474574
21;2280;1431.87530861497;10;356.8026;True;2280;40.69482;581.4371;81.7739;1.65528E+07
22;2280;1889.55576171875;10;356.8026;True;2280;39.21399;591.6559;111.31;1.590467E+07
23;2280;1850.42321166992;10;353.9218;True;2280;41.12598;562.3931;90.82947;2.26166E+07
24;2280;1706.74882017374;10;331.5942;True;2280;48.30115;657.2083;45.72528;1678561
25;2280;1811.75842132568;10;385.3995;True;2280;39.08081;592.1127;103.3427;1785399
26;2280;1946.15880180597;10;322.8416;True;2280;43.3689;612.3499;63.37718;1.402705E+07
27;2280;1572.41844604015;10;293.9626;True;2280;47.53955;645.2065;77.49823;1.797293E+07
28;2280;1628.20232418776;10;314.9642;True;2280;41.6272;613.1965;128.9346;6460998
29;2280;1447.72114620209;10;375.9951;True;2280;41.14478;628.7654;110.3897;1.450855E+07
30;2280;1667.21994101405;10;303.7897;True;2280;45.95557;671.2177;42.21191;2069291
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1594.71826171875;364.743127584457;10;320.5247;False;1594.718;37.8205;482.2289;-22.5135;8882.476
2;2209.54858398438;730.419712129235;9;353.0605;False;2209.549;52.50419;628.8432;11.82658;274424.7
3;2253.486328125;1119.00167905092;9;365.6371;False;2253.486;48.0836;626.1111;-56.92211;27504.13
4;2280;1409.10241913795;9;361.7017;True;2280;46.0239;667.0698;9.861416;5459573
5;2280;1284.08249896169;9;368.8874;True;2280;42.89709;651.6324;95.96152;9584070
6;2280;1739.68274114132;8;318.9433;True;2280;40.21371;579.5278;87.37824;1.136481E+07
7;2280;1438.74363590479;8;308.4349;True;2280;44.47791;641.2438;70.55976;1.971365E+07
8;2280;1672.05723495483;8;347.5128;True;2280;44.70636;697.9854;58.31083;6110304
9;2280;1544.15112526417;8;347.5128;True;2280;40.65723;569.4429;93.2318;1.506533E+07
10;2280;1729.11365014315;10;355.2455;True;2280;42.26532;615.9869;76.64906;4967610
11;2280;1716.34526515007;7;306.1858;True;2280;45.50171;619.3074;48.03479;9324060
12;2280;1757.1695266068;7;287.3613;True;2280;40.36267;561.5181;110.4511;2.1486E+07
13;2280;1595.14655079246;8;315.1857;True;2280;48.06317;654.2108;-8.33043;1789168
14;2257.65844726563;1587.53537063599;8;315.1857;False;2257.658;46.01672;632.5969;29.62092;1310280
15;2280;1467.28895836174;8;315.1857;True;2280;45.44104;612.7787;60.91469;3.020826E+07
16;2280;1484.15365111679;7;294.0787;True;2280;48.28979;694.6932;42.31773;7918102
17;2280;1629.34713592529;7;287.8672;True;2280;42.16577;598.5586;68.55755;570714.6
18;2280;1526.17564315498;7;287.8672;True;2280;39.62598;587.6259;94.4263;2.258208E+07
19;2280;1317.85016897619;8;291.6539;True;2280;47.07434;647.7093;54.79063;2.009331E+07
20;2280;1565.73057253361;8;255.9673;True;2280;47.33862;700.5568;52.913;6845478
21;2280;1245.14733334184;8;302.6444;True;2280;45.98889;726.4348;55.51515;9859361
22;2280;1423.65993794203;7;279.5088;True;2280;40.77332;551.6169;98.20982;2.157281E+07
23;2280;1372.73468491435;8;342.765;True;2280;41.91675;617.3286;75.14569;1.760397E+07
24;2280;1311.10823962688;8;344.248;True;2280;41.60645;573.8032;83.01062;9299091
25;2280;1195.20975800455;8;273.2068;True;2280;43.97266;648.2174;82.78836;7405033
26;2280;1544.09068939686;8;341.9738;True;2280;44.22876;566.1594;79.82133;1.564184E+07
27;2280;1299.14998633862;8;330.5471;True;2280;43.7196;698.5266;72.9863;5491062
28;2280;1419.50898678303;8;330.5471;True;2280;44.38965;645.2972;54.86358;2.501177E+07
29;2280;1645.14425354004;8;305.6595;True;2280;42.77734;608.2553;62.05997;2.379721E+07
30;2280;1588.55004573464;8;302.3683;True;2280;44.3313;645.5518;42.55304;6567430
#
