Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
27;40792,3046875;25465,3810546875;9;306,7976;True;4450;195,5459;844,2711;108,4497;1214745
28;41851,11328125;23140,2480031967;9;302,2103;True;4450;223,7563;856,8626;104,2122;332405,7
29;41603,921875;26265,9036523819;9;302,2103;True;4450;211,2617;861,5117;140,1883;538396,9
30;41926,88671875;28439,5312988281;9;305,9934;True;4450;189,5562;844,1658;95,94352;269262,3
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;19351,984375;7353,27783629596;8;359,6338;False;3870,397;186,5834;732,0425;41,70869;139901,2
2;35536,90625;12385,0400817871;8;359,6338;True;4450;224,6965;862,676;95,47622;5594243
3;41424,640625;16143,2692244291;9;271,6787;True;4450;168,3788;836,2941;7,260321;687798,9
4;39281,4609375;21324,0626937866;7;259,2687;True;4450;220,0818;869,5815;74,21306;2473783
5;41373,19140625;23483,3031736374;9;271,6787;True;4450;171,6243;858,48;160,9944;730674,8
6;39393,73046875;19399,444351244;9;271,6787;True;4450;155,2104;862,6284;-11,44777;2380224
7;41929,5859375;27224,0299804687;9;271,6787;True;4450;148,3541;841,7639;339,7271;267010,2
8;42011,32421875;19441,1286743164;9;274,4067;True;4450;173,4701;843,8393;53,6172;198897,2
9;42186,35546875;24498,0727783203;9;269,992;True;4450;163,4655;839,6635;41,70514;53035,54
10;42000,94921875;24640,9767791271;9;269,992;True;4450;169,2212;820,8668;142,0959;207541,2
11;42080,40625;25272,9270431519;9;287,9644;True;4450;160,6521;822,2031;25,03356;141329,1
12;42154,9140625;27720,3881249428;9;269,992;True;4450;161,7046;850,9578;-5,124895;79237,91
13;42149,28125;33175,0332763672;9;267,8715;True;4450;173,9622;867,2862;131,5647;83931,81
14;42112,8125;31905,4201660156;9;267,973;True;4450;180,6057;861,0903;213,6912;114322,5
15;42188,19921875;27575,6657920837;9;273,4094;True;4450;159,0601;864,6469;220,3412;51499,8
16;42110,26953125;30691,6350585938;9;274,1536;True;4450;163,9722;866,6631;233,6358;116442,2
17;41748,6015625;30256,725390625;9;247,883;True;4450;168,4441;842,8758;35,30468;417830,9
18;42117,42578125;32822,5323730469;9;270,0935;True;4450;166,5127;854,1477;108,0672;110478,9
19;42146,109375;31360,124495697;9;256,7746;True;4450;168,7329;868,2096;126,3888;86574,98
20;41992,52734375;31667,5510742188;9;296,0286;True;4450;158,4824;867,8961;125,873;214560,5
21;42164,3046875;28915,6068340301;9;296,0286;True;4450;162,0654;850,204;104,5735;71412,37
22;42070,95703125;34065,8022949219;9;296,0286;True;4450;156,0586;853,7098;143,7415;149201,5
23;42107,57421875;29692,6704589844;9;257,7585;True;4450;164,1284;866,902;144,0715;118689,6
24;42082,078125;29984,5324653149;9;268,3387;True;4450;162,6719;848,1167;57,71075;139934,8
25;42146,33984375;35661,7987792969;9;268,3387;True;4450;166,7344;854,0438;139,011;86382,08
26;42132,51171875;31917,02265625;9;268,3387;True;4450;163,5396;869,0161;180,5196;97906,09
27;41902,1328125;30583,125;9;266,4139;True;4450;156,1426;853,548;195,5031;289888,3
28;42042,640625;34209,1795410156;9;268,3387;True;4450;160,4199;858,8177;85,53299;172800,5
29;41746,46875;30299,0227539063;9;268,3387;True;4450;166,8296;852,836;161,0434;419608,2
30;42152,40625;31302,5498046875;9;268,3387;True;4450;183,0918;848,2228;117,646;81327,98
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;14677,19140625;5543,81629382968;9;253,0777;False;2935,438;106,5409;569,8612;-180,574;120074,7
2;15405,7412109375;9992,33359707296;9;253,0777;False;3081,148;115,8538;563,6456;-30,57579;26278,63
3;35398,671875;15027,8000409603;9;253,0777;True;4450;234,0199;832,7076;78,33184;5709439
4;37193,6796875;14945,5705592617;9;253,0777;True;4450;206,6816;820,8593;18,13754;4213599
5;39703,74609375;20049,0638183594;8;245,9147;True;4450;250,3287;848,5145;102,1957;2121880
6;41690,32421875;19433,1524595737;10;260,0787;True;4450;243,0237;827,78;26,00865;466397,3
7;42142,71484375;32775,1966870308;9;251,0787;True;4450;243,0979;806,8693;26,09653;89405,74
8;41893,7421875;33950,2842285156;10;260,0787;True;4450;241,875;845,0631;29,01946;296882,3
9;42052,34765625;31896,5339764297;10;271,0634;True;4450;244,9758;835,8319;42,53049;164710,4
10;41891,42578125;32393,9604980469;9;251,0787;True;4450;241,7627;846,3297;107,9684;298810,7
11;42091,14453125;37966,084375;10;271,0634;True;4450;244,6646;836,1062;72,17525;132378,5
12;41882,1015625;31520,3991601944;9;251,0787;True;4450;245,3882;855,1432;96,16617;306583,2
13;42018,90234375;36616,8946777344;10;271,0634;True;4450;244,8108;856,6147;97,94561;192582,5
14;41889,74609375;36253,729296875;10;271,0634;True;4450;243,7739;843,2911;83,2374;300213
15;42099,546875;36661,9570800781;10;271,0634;True;4450;244,4829;853,4246;41,23386;125376,1
16;41935,015625;30718,174206543;10;270,2634;True;4450;244,0781;841,2682;95,71371;262488,1
17;41817,05859375;36760,6088867188;10;270,2634;True;4450;243,1104;845,0287;87,74362;360785
18;41834,4609375;38491,0380859375;10;270,2634;True;4450;241,7437;847,6448;76,96077;346282,2
19;42033,69140625;31255,3294767618;9;250,8084;True;4450;240,8345;867,4128;101,7978;180257,6
20;42125,29296875;34907,9677734375;10;270,7932;True;4450;244,8857;855,1719;118,8822;103922
21;41979,02734375;37431,6311035156;10;268,146;True;4450;242,7505;862,8646;82,79919;225811
22;42186,02734375;37487,8211914062;9;250,8084;True;4450;241,6997;863,3748;69,50911;53309,3
23;42132,32421875;38761,998828125;9;250,8084;True;4450;239,5381;856,7205;121,8407;98063,67
24;42130,18359375;34482,6260742188;9;258,4312;True;4450;245,7329;851,8826;70,21056;99847,1
25;41837,65625;33373,0512109756;9;258,4312;True;4450;242,3311;864,0085;118,8363;343621
26;42162,23046875;33205,7065658092;9;258,4312;True;4450;246,0815;817,5954;101,5162;73140,01
27;42100,10546875;38146,3435546875;9;258,4312;True;4450;244,5654;819,7282;45,79951;124910,6
28;42179,13671875;39266,6702148437;9;250,8084;True;4450;240,9946;809,1272;28,28792;59053,11
29;42080,26171875;40293,5021484375;9;250,8084;True;4450;241,4727;849,4992;-5,69001;141449,3
30;42103,39453125;37759,4997558594;9;256,4483;True;4450;241,4282;864,9495;94,57881;122170,7
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;12658,568359375;4106,06781686246;8;354,8705;False;2531,714;126,9251;491,2229;24,06507;89367,39
2;22057,296875;10464,0933408767;8;354,8705;False;4411,459;198,0296;856,7216;-125,0276;318596,8
3;41577,125;14181,9580727696;8;354,8705;True;4450;226,8291;863,2847;90,52627;560728,1
4;41625,5;15776,6672178268;8;354,8705;True;4450;231,7736;865,4223;111,7548;520416,1
5;38664,96875;18139,6628698826;8;354,8705;True;4450;229,8112;854,4456;33,61298;2987528
6;39229,3046875;24983,7585205078;8;354,8705;True;4450;228,0865;859,0403;80,15633;2517246
7;42098,6171875;20157,0386968136;8;354,8705;True;4450;226,884;822,4792;75,14758;126153,1
8;41162,84375;27353,7845336914;8;355,9347;True;4450;232,8077;818,2437;36,97245;905964,2
9;41742,07421875;22958,8896125793;8;341,286;True;4450;226,9407;819,975;11,98201;423269,8
10;41278,72265625;26176,7774780273;8;327,5844;True;4450;172,7058;830,2162;70,0758;809397,5
11;39495,9453125;24516,8287841797;8;327,5844;True;4450;189,3191;838,907;-136,9781;2295047
12;41208,42578125;27257,5021947861;7;318,7829;True;4450;210,5994;845,0891;94,56667;867978
13;39639,4609375;24427,573202841;7;323,162;True;4450;210,3889;865,4883;31,34391;2175449
14;41861,5703125;30646,9302629471;8;324,6225;True;4450;194,3384;853,9236;122,0107;323692,5
15;41863,30859375;30162,4910644531;7;325,7904;True;4450;202,144;840,5955;18,04518;322243
16;41429,24609375;30785,4106445313;8;334,7904;True;4450;185,6133;840,7565;49,1543;683961,9
17;41973,8359375;24568,210320282;7;335,4719;True;4450;203,0381;812,7219;15,59362;230135,4
18;41552,25390625;27420,3662250519;8;331,5989;True;4450;185,8657;860,4069;64,92746;581454,4
19;41986,671875;22670,1553730488;7;335,4719;True;4450;206,6191;859,7906;119,0658;219440,2
20;41847,484375;26547,9637207031;7;335,4719;True;4450;204,8188;848,6696;72,49277;335428,6
21;41810,4375;26178,3311759472;7;335,4719;True;4450;201,8823;860,6534;120,5852;366303,2
22;42053,01953125;30405,6275390625;7;332,2805;True;4450;198,542;853,6601;128,3025;164149,6
23;40998,203125;22072,3220735312;7;332,2805;True;4450;212,0498;863,2067;127,4498;1043164
24;41844,8359375;24902,9794921875;7;329,5827;True;4450;201,7998;859,9628;101,9763;337635,8
25;40784,796875;23531,0815429688;7;329,5827;True;4450;213,166;853,9335;107,9641;1221003
26;41935,88671875;29581,9760742188;7;332,2805;True;4450;199,1528;849,8278;120,3431;593943,8
27;41284,1328125;22061,3590148926;8;319,9056;True;4450;203,6514;856,429;64,61578;804889,3
28;41447,21484375;22037,4618652344;8;319,9056;True;4450;216,8965;845,4384;96,73964;668988,9
29;41363,7578125;20047,8582809687;7;329,5453;True;4450;207,3452;812,9006;122,1277;738533,9
30;41705,828125;23914,0562011719;7;342,4413;True;4450;183,7617;807,4108;63,16541;453476,6
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;15270,21875;6833,98695819378;10;330,2632;False;3054,044;94,00186;593,6125;58,46736;41509,95
2;40932,078125;14249,4298540115;10;330,2632;True;4450;173,5503;845,3471;-51,75226;1098267
3;37089,15234375;17949,2066123486;10;242,1141;True;4450;184,2397;845,1741;97,34135;4300706
4;38602,37109375;17729,7748950958;10;242,1141;True;4450;191,4484;836,7871;-72,9445;3039692
5;41355,66796875;20430,32421875;10;308,415;True;4450;157,9677;842,116;94,99577;745277,3
6;41822,6171875;21161,9916288614;10;308,415;True;4450;162,5115;842,9765;123,8063;356152,4
7;38707,66796875;21644,211328125;10;308,415;True;4450;153,9321;837,6547;94,81567;2951942
8;39701,21484375;24347,5907714844;10;306,0229;True;4450;159,1591;865,4243;123,9736;2123987
9;38972,99609375;21089,9685546875;10;328,6816;True;4450;185,8971;861,6894;178,8739;2730837
10;40499,2421875;23066,3180175781;10;289,1694;True;4450;142,0342;854,2405;77,23693;1458965
11;41805,0546875;20587,7771913528;10;289,1694;True;4450;161,8865;856,7494;199,1101;370787,8
12;41218,6953125;29127,0385826111;10;272,1005;True;4450;151,0581;853,8157;107,5831;859419,3
13;41338,046875;21005,1437805176;10;272,1005;True;4450;152,9133;843,5156;102,0119;759961,9
14;40928,2890625;28903,1034667969;10;277,3201;True;4450;151,186;824,4797;115,1682;1101426
15;41777,9296875;27604,4918457031;9;328,2981;True;4450;155,1455;858,6378;161,2759;393391,6
16;40320,5234375;26700,1924072266;9;328,2981;True;4450;153,8179;838,635;6,94315;1607897
17;39569,109375;28525,7677734375;10;286,0411;True;4450;153,5674;823,2914;76,37389;2234077
18;41955,1015625;25026,884941411;10;286,0411;True;4450;162,1782;791,2027;20,02081;245749,3
19;40476,359375;26361,1608886719;10;289,8768;True;4450;148,666;802,7764;52,78698;1478035
20;42115,50390625;27333,2418014526;9;303,0735;True;4450;199,0454;804,991;20,65547;112081,1
21;40796,17578125;22881,4336017609;10;289,8768;True;4450;136,168;850,8574;106,5697;1211520
22;39692,22265625;27386,7440567017;9;294,7974;True;4450;160,104;859,5061;47,13253;2131480
23;41426,6484375;25375,1131942749;10;293,4782;True;4450;155,4858;861,7215;98,72339;686124,7
24;39744,66796875;22726,5579895258;10;286,9779;True;4450;171,022;831,3796;128,5009;2087778
25;39619,53125;27204,7731445312;10;322,2451;True;4450;184,4355;841,2787;61,62392;2192056
26;39909,28125;32600,9333007812;10;322,2451;True;4450;186,3643;857,1419;116,6605;1950600
27;41606,83203125;27347,0757109642;10;286,9779;True;4450;187,7935;855,8031;100,0689;535973,8
28;41597,3671875;22537,1888075829;10;257,9935;True;4450;163,2891;843,5102;206,4384;543860,4
29;41939,0390625;31634,5301757812;10;257,9935;True;4450;167,605;847,7244;150,8592;259132,5
30;41917,0859375;25904,3864265919;10;257,9935;True;4450;166,8306;847,2584;8,133647;277429,8
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;36406,99609375;8159,54235520363;10;307,1169;True;4450;175,7376;862,3771;289,1774;4869169
2;16672,541015625;11663,3004266739;10;289,3153;False;3334,508;138,9621;634,4127;-5,65895;49542,88
3;41731,40234375;19056,1830789566;10;276,4987;True;4450;206,7219;856,0919;-1,229155;432166,3
4;41698,91015625;21656,8283691406;10;285,4608;True;4450;196,0748;861,5074;83,19412;459242,9
5;41971,8046875;19400,3432474136;10;280,6034;True;4450;209,3209;858,6436;48,92613;231830,1
6;42049,08203125;21208,5894287109;10;280,6034;True;4450;211,4945;862,7797;4,156089;167430,1
7;41943,4296875;17991,380185616;10;280,6034;True;4450;217,8523;863,6062;49,22072;255475,4
8;39667,859375;18467,3923474312;10;291,0489;True;4450;243,7158;834,6958;-24,48896;2151784
9;41669,6953125;27668,666015625;10;279,4002;True;4450;208,1991;858,1216;131,9825;483587,4
10;41910,40234375;25330,6892822266;10;279,4002;True;4450;215,0959;858,5814;62,4085;282998,7
11;40603,60546875;26349,5415911198;10;265,6393;True;4450;215,9595;836,9987;14,51818;1371997
12;41875,72265625;35646,4516601563;9;287,2967;True;4450;244,7676;811,3402;26,80374;2203745
13;40321,2109375;33720,0760253906;10;257,3463;True;4450;223,2363;811,5531;25,90169;1607324
14;40370,46484375;29533,7469726562;10;257,3463;True;4450;235,7205;817,9681;-10,94462;1566278
15;40753,23828125;30997,5251953125;10;257,3463;True;4450;236,5298;832,1608;11,03201;1247301
16;41970,30078125;25176,97890625;10;265,294;True;4450;242,5911;838,3691;92,08755;1525840
17;40714,0625;27636,6498535156;10;257,3463;True;4450;235,2786;840,1589;21,76811;1279948
18;40872,70703125;30160,3344726563;10;257,3463;True;4450;230,4551;813,6985;20,55845;1147743
19;42196,04296875;32730,0631347656;10;249,8658;True;4450;202,9385;828,2067;22,59533;44964,57
20;42223,6640625;35020,7123752594;10;249,8658;True;4450;213,4424;842,8815;21,59176;21946,77
21;42174,1953125;34208,8160644531;10;249,8658;True;4450;213,2959;837,7571;82,27478;63170,32
22;42170,78125;27942,1774169922;10;249,8658;True;4450;210,9502;862,4174;55,57371;66014,93
23;42171,91796875;28482,3477326393;10;249,8658;True;4450;212,7441;857,5101;83,07964;65067,89
24;42182,4921875;33961,8275634766;10;249,8658;True;4450;213,7607;853,5513;58,53522;56256,1
25;42169,75;27019,9206330299;10;249,8658;True;4450;214,9648;854,7483;51,42008;66875,91
26;42172,8515625;31590,2380615234;10;265,4584;True;4450;233,1475;860,0033;28,74164;64289,7
27;42173,16015625;23695,7775909305;10;265,4584;True;4450;227,8579;856,428;14,70352;64033,13
28;42178,21875;29555,1955566406;10;265,4584;True;4450;228,8638;854,4694;46,13129;59818,2
29;42166,21484375;25259,3614291221;10;249,8658;True;4450;207,7002;838,0281;59,78833;69821,28
30;42179,14453125;30256,0421607047;10;249,8658;True;4450;209,7227;853,7951;38,63414;59045,32
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;21318,85546875;5397,35177350044;9;281,6227;False;4263,771;250,8889;834,3941;37,58068;155972,8
2;21428,974609375;11038,3507567465;8;278,9969;False;4285,795;250,4691;827,1765;58,14605;183155
3;21870,185546875;12047,3171208858;8;278,9969;False;4374,037;250,7249;839,5939;66,15124;92605,6
4;39351,96875;14953,1504079282;9;263,2077;True;4450;206,4274;862,3696;78,70688;2415025
5;41736,41015625;23188,9979171276;8;261,4012;True;4450;195,8868;818,0966;35,62065;427992,8
6;41867,7421875;26058,583190155;9;253,0242;True;4450;182,2185;827,2396;26,34696;318547,9
7;40993,36328125;29835,0125488281;8;255,1879;True;4450;184,9331;844,0637;93,38702;1047196
8;41501,65625;30495,2812011719;9;263,1453;True;4450;207,9882;861,4247;82,31895;623620,8
9;41839,9296875;26043,8736956984;9;253,0242;True;4450;189,3999;847,0914;116,6312;341724,3
10;41619,14453125;29812,5206542969;8;234,6656;True;4450;193,2529;852,058;64,29155;525713,6
11;41603,67578125;34085,3081787109;9;253,7577;True;4450;185,7009;840,5676;126,651;538604,9
12;41817,68359375;27504,7861083984;9;253,7577;True;4450;188,0039;854,7613;1,404087;360263,8
13;41963,34765625;31731,2765869141;9;261,6133;True;4450;184,7029;845,8585;109,4443;238878,3
14;41697,421875;25533,1960188389;9;261,6133;True;4450;184,5637;821,174;28,68392;460481,6
15;42131,20703125;29109,2624502659;9;261,6133;True;4450;184,5769;828,5137;26,88897;98993,76
16;42029,734375;30010,5912910461;9;298,505;True;4450;201,4866;862,1981;0,3402153;183554,8
17;42077,27734375;27504,8589599609;9;261,6133;True;4450;184,835;845,2612;107,8251;143934,3
18;41944,48828125;29928,2682327271;9;261,6133;True;4450;180,5757;812,4529;48,20037;254594,6
19;42196,1015625;34053,9262085915;9;243,6222;True;4450;178,9268;823,2964;42,30956;44914,02
20;42084,45703125;28968,2029296875;9;272,7605;True;4450;182,0933;834,7028;28,44923;137952,1
21;42064,359375;32333,5446289062;9;279,9182;True;4450;148,9146;847,9857;35,16486;154701
22;42143,265625;28570,2227741837;9;279,9182;True;4450;161,2324;826,1293;50,35727;88945,25
23;42147,015625;31633,6584472656;9;279,9182;True;4450;161,5332;827,2139;38,10276;85821,59
24;42076,515625;33317,1497802734;9;279,9182;True;4450;165,4448;831,1647;81,17588;144569,7
25;42101,6796875;34417,5918457031;9;303,3618;True;4450;162,7642;843,5321;49,95449;123601,4
26;42154,29296875;30764,7421875;9;279,9182;True;4450;170,2412;835,9387;122,9849;79757,09
27;42214,3046875;33688,0117638588;9;279,9182;True;4450;154,2925;837,9645;97,85715;29745,49
28;42056,45703125;20052,4389308274;9;279,9182;True;4450;162,6514;847,383;115,1246;161284,8
29;42180,046875;29175,7446243286;9;279,9182;True;4450;158,7441;834,1356;46,76446;58295,76
30;42049,484375;28506,695312345;9;279,9182;True;4450;145,1177;853,7571;66,48185;167097,8
#
Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;19437,94140625;8014,5858824566;9;253,8085;False;3887,588;250,2229;762,8011;153,4092;195612,7
2;20685,15625;12118,7085816383;10;326,0494;False;4137,031;250,2993;810,5062;119,6407;199999,6
3;40294,96875;16617,0523467064;9;358,6571;True;4450;209,9609;868,7703;179,4627;1629194
4;39532,7890625;17193,4033470035;9;358,6571;True;4450;192,0745;859,6827;146,6858;2264343
5;40192,7421875;16789,7756619215;8;372,8957;True;4450;185,7327;864,2105;169,188;1714382
6;38062,1171875;17061,5295824051;8;372,8957;True;4450;193,3909;859,1545;122,8688;3489904
7;39967,234375;18094,9118652344;8;372,8957;True;4450;189,4425;866,1677;113,6338;1902306
8;40636,2109375;19010,8115168333;8;372,8957;True;4450;190,0758;869,7429;166,993;1344823
9;37571,48046875;15857,4360173225;8;377,3673;True;4450;185,6111;866,2;109,422;3898766
10;40221,62890625;24323,1042480469;8;376,1114;True;4450;199,8257;871,4082;41,34999;1690310
11;38901,6875;16347,9906219602;9;385,1114;True;4450;176,875;856,992;159,8981;2790261
12;39976,7890625;19253,5171386719;9;386,6666;True;4450;172,4944;864,6738;134,206;1894341
13;37972,0234375;19663,5703613281;8;358,6687;True;4450;193,9939;870,0724;112,7611;3564979
14;39668,765625;22329,138750124;8;376,1114;True;4450;196,7263;865,7169;254,3119;2151029
15;41386,4765625;21575,9837890625;9;380,6769;True;4450;179,1738;851,7415;121,4484;719601,7
16;41612,859375;31238,2325195313;9;380,6769;True;4450;186,95;859,7349;171,9276;530951,1
17;41727,95703125;33630,9448730469;9;383,8926;True;4450;181,2986;860,6935;139,8634;435035,7
18;41636,32421875;27478,1314834356;9;351,188;True;4450;181,1047;861,4146;210,1779;511395,4
19;42071,59375;31891,5026362896;10;383,435;True;4450;176,8784;858,3795;158,2427;148672,9
20;42030,515625;33414,1017089844;9;351,188;True;4450;190,897;862,2917;158,731;182904
21;42114,53515625;32630,6075683594;9;382,3241;True;4450;181,9023;858,3135;166,3945;112888,3
22;41920,58984375;24524,9189566016;9;382,3241;True;4450;184,501;868,7148;161,7389;274509,9
23;41834,7734375;18565,7176784635;9;351,188;True;4450;184,832;866,7433;178,1733;346022,7
24;42076,07421875;31653,1704101563;9;345,7571;True;4450;196,0811;864,0122;130,8741;144938,1
25;41719,03515625;27870,3311760187;9;345,7571;True;4450;193,6797;852,0599;145,9848;442469,4
26;42105,171875;29300,137975359;9;345,7571;True;4450;186,0078;860,8599;211,5797;120689,7
27;41930,0078125;34573,516347611;9;345,7571;True;4450;190,0088;867,9225;160,5071;266658,9
28;41376,40625;28905,258556509;9;345,7571;True;4450;229,9512;868,6302;66,28164;2528858
29;42162,97265625;26062,9824179411;9;345,7571;True;4450;182,9629;853,6533;154,9935;72524,01
30;42069,23828125;36461,96796875;9;345,7571;True;4450;182,4312;856,4091;144,2499;150635,8
#
